lead_time,no_of_special_requests,avg_price_per_room,arrival_month,arrival_date,market_segment_type,no_of_week_nights,no_of_weekend_nights,type_of_meal_plan,room_type_reserved,booking_status
27,0,211.53585334043845,9,19,4,2,0,0,5,0
37,0,112.67409178108974,6,27,4,2,1,0,0,0
158,0,90.6910852715146,7,24,4,2,2,0,0,0
42,1,125.95887968220639,10,9,4,0,0,0,0,0
53,0,139.96839553504887,6,4,4,1,0,0,2,0
109,0,150.75738629426215,8,23,4,3,0,0,3,0
10,0,114.8870252930263,6,26,4,0,2,0,0,0
110,0,134.6043014470987,5,4,4,2,0,0,1,0
175,0,112.81288659221478,8,30,4,3,0,0,0,0
153,2,132.06936374103407,7,22,4,1,1,0,1,0
45,1,125.63355970313484,8,2,4,0,2,1,0,0
61,0,76.07755515375517,8,2,4,2,2,0,0,0
99,1,96.3,4,12,4,1,0,0,0,0
154,0,128.8132800709602,6,26,4,2,1,0,0,0
31,0,97.07697418148173,10,5,4,1,0,3,0,0
75,0,123.36475765241603,7,23,4,4,2,0,0,0
114,0,85.15163209476813,6,29,4,2,0,0,0,0
102,0,118.98583251172222,11,8,4,2,2,0,2,0
20,0,156.0,5,3,4,2,0,0,3,0
59,0,123.3,3,28,4,0,0,0,3,0
165,0,85.00387062684449,7,20,3,2,1,2,0,0
311,1,68.59543655102352,12,26,4,8,2,3,0,0
10,1,126.41100881350006,2,9,4,3,0,0,0,0
298,0,75.68279078489134,5,10,3,2,0,0,0,0
159,0,94.5,7,25,4,2,0,3,0,0
17,0,155.54650052879586,4,13,4,2,0,0,3,0
106,0,108.0339135535206,5,3,4,3,0,0,0,0
7,0,90.03511127632038,7,12,4,4,1,0,0,0
14,0,84.7700401345442,2,3,4,4,1,1,0,0
232,0,86.62384428759125,8,11,4,2,0,0,1,0
148,0,178.65826390264024,11,27,4,4,1,0,5,0
251,1,113.99763614595958,9,18,4,0,1,0,1,0
97,0,76.5,7,21,4,4,1,0,0,0
242,0,95.7203829529722,9,9,4,2,1,2,0,0
50,0,89.1,9,20,4,1,0,3,0,0
281,1,83.39844284837584,11,28,4,3,1,0,0,0
4,0,84.01418482245705,7,17,2,1,0,0,0,0
26,0,143.44500463816493,4,14,4,3,1,0,3,0
14,0,105.0,9,17,3,3,0,0,0,0
94,1,73.34112316882081,9,25,4,2,0,0,0,0
47,0,150.99373620813614,6,3,4,1,0,0,1,0
116,0,95.12295543897817,7,1,4,1,1,0,0,0
5,0,106.0,2,13,4,2,0,0,3,0
29,1,80.46424843223971,10,4,4,1,0,2,0,0
210,0,86.22042239401182,9,7,3,2,1,0,0,0
26,0,131.8867166970888,5,11,4,5,3,0,3,0
169,0,128.24654430813698,8,14,4,2,1,0,0,0
6,0,165.1116739645139,7,4,4,2,1,0,0,0
178,0,115.13636489053012,7,26,3,2,0,0,2,0
98,0,79.2,11,5,4,1,1,3,0,0
208,0,72.83138522961906,10,28,4,1,1,0,0,0
103,0,149.52168166059536,9,7,4,2,0,0,3,0
1,0,162.72750005690395,6,24,4,2,0,0,1,0
118,0,126.26322872067239,8,16,4,2,0,0,3,0
213,0,123.15086115825616,8,22,4,5,1,0,0,0
12,0,129.14787489708746,3,30,4,13,4,0,3,0
59,0,94.5,5,25,4,1,0,3,0,0
34,0,99.79419558398364,4,15,4,1,1,1,0,0
22,0,166.0,7,22,4,1,1,0,3,0
159,0,119.85,5,26,4,2,0,0,0,0
263,0,109.9551665561752,10,21,4,2,0,0,0,0
9,0,151.15942308454348,7,26,4,2,1,0,3,0
18,0,121.0,6,7,4,1,0,0,0,0
64,0,105.65380933098291,4,24,4,2,0,0,0,0
42,0,146.00193977224808,9,5,4,2,1,0,0,0
15,0,18.96463377612751,6,22,3,2,2,0,1,0
12,0,281.34256903034355,6,16,4,1,0,0,3,0
77,0,98.59483522097567,4,12,3,1,2,0,0,0
123,0,159.9273859572898,5,2,4,2,1,0,3,0
158,0,85.3853017381397,8,25,4,1,0,2,0,0
50,0,76.5,3,11,4,1,1,2,0,0
89,0,118.4274620337657,5,11,4,2,1,1,0,0
95,0,132.7427038218129,7,4,4,3,1,0,0,0
45,0,194.82854993162215,5,12,4,2,1,0,5,0
107,0,114.3,6,2,4,0,2,0,0,0
151,1,144.21879629586851,12,29,4,3,0,0,0,0
152,0,90.65559263699873,9,19,3,4,0,1,0,0
44,0,159.1256971165879,4,30,4,1,0,0,3,0
25,0,232.75883317290663,7,5,4,2,0,0,5,0
45,0,144.98877049180086,8,5,4,2,1,0,0,0
156,0,114.94923170623929,8,13,4,2,1,0,0,0
194,0,120.83636331171374,7,16,3,1,0,0,0,0
43,0,94.4559260352643,5,28,4,1,1,3,0,0
86,0,104.39540513516738,9,26,4,3,0,0,2,0
46,0,110.83627159277287,4,7,4,2,1,1,0,0
169,1,105.11407745074247,6,26,4,1,1,0,3,0
38,0,139.67306433163293,4,20,4,3,1,0,3,0
8,0,145.95133350896867,5,23,4,1,1,0,3,0
21,0,195.57718752314335,4,11,4,1,1,0,5,0
76,1,76.5,7,8,4,2,0,0,0,0
85,0,95.21448465549354,5,13,4,3,0,1,0,0
68,1,107.57733836814737,4,23,4,2,1,0,0,0
9,0,120.62230412929253,10,9,4,0,0,0,0,0
185,0,66.41744291515438,6,6,3,0,1,0,0,0
21,0,171.99408796680945,6,20,4,2,1,0,0,0
229,0,90.95,8,26,4,2,1,0,0,0
157,0,144.74216302007395,7,6,4,1,0,0,1,0
217,1,131.9847616042442,8,28,4,1,1,0,3,0
156,0,137.7,7,15,4,1,0,0,3,0
197,0,148.59092669622245,8,21,4,5,1,0,1,0
191,1,121.63787372411839,8,9,4,3,0,0,0,0
163,0,94.63626131634372,7,21,4,2,0,2,0,0
275,0,90.36294117875595,10,5,3,4,1,0,0,0
70,0,107.5570345103425,6,26,4,2,2,0,0,0
133,1,89.74028170221939,10,3,4,4,0,0,0,0
53,0,135.9,7,27,4,2,0,0,0,0
88,0,107.73494740692252,10,9,4,2,0,2,0,0
79,0,131.86129234435478,9,6,4,2,0,0,3,0
170,0,103.97254625023912,8,26,4,2,2,0,3,0
34,0,78.92092201821208,1,12,4,2,0,1,0,0
275,0,61.153485374175055,5,12,3,2,1,0,0,0
149,0,85.5,8,26,4,1,2,3,0,0
219,1,105.70697990816147,6,2,4,3,0,0,0,0
86,0,67.00851218278889,11,18,4,1,0,1,0,0
2,0,117.09996526516377,4,11,4,1,1,1,0,0
6,0,106.64573006914698,2,11,4,2,0,0,2,0
60,0,92.43932364633422,4,1,4,2,0,0,0,0
103,0,108.78190425803058,10,10,4,0,1,2,0,0
56,0,77.70508960128392,6,27,3,1,1,2,0,0
39,0,134.32957053975082,3,25,4,2,1,0,0,0
89,0,182.34828286721958,7,19,4,2,0,0,5,0
31,1,152.1,8,5,4,2,1,0,0,0
72,0,74.8,12,19,4,3,1,3,0,0
233,0,87.50536039405965,8,11,3,2,0,0,0,0
311,0,74.65102402764467,10,10,4,4,1,0,0,0
145,1,132.03269846670912,9,19,4,4,1,0,2,0
8,0,89.0,3,19,4,1,0,3,0,0
131,0,115.58344486213346,6,17,4,3,2,0,0,0
69,0,149.52906331289242,8,4,4,4,1,0,3,0
113,0,138.59138979201379,6,1,4,5,1,0,3,0
5,0,139.0,8,6,4,3,1,3,0,0
20,0,120.8458330759254,6,2,4,1,0,0,0,0
123,0,108.91731292121973,3,29,4,2,0,0,0,0
7,0,101.0,3,22,4,1,0,0,0,0
136,1,105.451267745234,5,29,4,2,0,0,0,0
2,0,88.99031145705332,4,17,4,1,1,3,0,0
28,0,165.0764519176544,5,27,4,1,0,0,3,0
176,0,115.84297025364155,8,8,3,3,0,0,0,0
28,0,138.3276731786242,5,20,4,2,1,0,3,0
43,0,84.81553273155079,1,14,4,2,0,0,0,0
12,0,118.5807980373261,6,30,4,2,0,3,0,0
141,0,97.6994953743477,6,1,4,2,0,0,0,0
154,0,150.54660518829854,9,6,4,3,0,0,1,0
176,0,198.69786182583348,8,14,4,3,0,0,5,0
78,0,106.4291405368373,4,15,4,2,1,0,3,0
208,0,75.84161669525972,10,29,4,2,0,0,0,0
85,0,52.470302164819934,7,5,4,1,2,0,0,0
305,1,92.77156017612867,11,27,4,2,0,0,0,0
128,0,103.5,7,10,4,3,1,3,0,0
36,0,139.8110934063249,6,25,4,1,0,0,3,0
116,0,125.69818443094208,7,17,3,0,0,0,0,0
27,1,79.33495655872056,9,6,4,0,1,0,0,0
192,0,120.57149480384737,11,27,4,3,0,0,2,0
172,1,95.77228125772162,8,13,4,1,1,2,0,0
56,0,118.8,4,22,4,2,1,0,3,0
190,0,64.838170586191,10,18,3,3,0,0,0,0
84,0,159.3,7,28,4,1,2,0,3,0
195,1,108.9349437250176,9,2,4,1,2,0,0,0
49,0,159.49826601855443,6,20,4,2,0,0,2,0
6,0,196.3215184815203,4,10,4,1,0,0,4,0
91,1,90.28851355293226,10,31,4,2,1,0,0,0
33,1,100.22609868743406,8,28,4,4,1,3,0,0
158,0,89.66156875941245,9,24,4,2,0,1,0,0
39,0,116.15763170547088,3,5,4,2,2,0,0,0
167,0,120.43098433475159,9,2,4,4,2,0,0,0
18,0,166.68764136826485,3,26,4,1,0,0,2,0
180,0,81.64676018717729,8,26,4,2,1,0,0,0
211,0,127.68256558683866,10,17,4,1,1,0,3,0
231,0,100.3,9,9,4,2,1,0,0,0
247,0,96.60664352188253,7,20,3,3,0,0,0,0
185,2,165.28655468782347,7,16,4,1,0,0,1,0
154,0,103.5,7,16,4,1,1,3,0,0
50,0,117.9373714800854,10,4,4,2,0,0,0,0
107,0,108.0,10,10,4,0,0,3,0,0
215,0,80.75,8,12,4,2,1,3,0,0
168,0,206.50284219600516,10,24,4,2,1,0,6,0
128,0,146.03107133637263,9,5,4,1,0,0,4,0
158,0,90.61553559521741,5,28,4,3,1,0,0,0
52,0,123.3,9,1,4,2,0,0,3,0
104,0,152.41844324316577,11,2,4,1,0,0,0,0
272,0,90.12319459052675,6,27,4,2,1,0,0,0
268,0,95.68817800398284,9,29,4,2,1,2,0,0
128,1,90.32722443541294,9,26,4,2,0,0,0,0
81,0,123.7959829808665,10,26,4,1,0,1,0,0
79,0,96.61965096850813,4,3,4,4,0,0,3,0
55,0,116.18778389767773,4,21,4,1,1,2,0,0
349,0,93.35197977493074,10,4,3,5,1,0,0,0
146,0,117.65922457608502,7,30,4,10,4,0,2,0
10,0,113.47959159679324,3,28,4,1,1,0,3,0
73,0,79.52597295821897,10,29,4,1,2,3,0,0
59,0,177.3,6,14,4,1,0,0,5,0
180,0,98.1,10,10,4,0,0,3,0,0
226,0,69.92102151776166,10,28,4,2,2,0,0,0
207,0,86.97530824993072,8,29,4,3,0,2,0,0
104,0,171.0291564720092,7,16,4,3,0,0,3,0
307,0,78.29150904557108,10,22,3,3,0,0,0,0
71,0,105.68539430768637,4,10,4,2,0,0,0,0
79,0,129.47860168029624,7,5,4,4,0,0,3,0
77,0,119.7298599626316,10,10,4,0,1,0,0,0
74,0,116.3734323437919,4,26,4,2,0,0,0,0
60,0,100.39088364409425,6,26,4,0,1,1,0,0
103,0,94.5,7,17,3,1,1,1,0,0
28,0,140.49474598470073,5,20,4,1,0,0,1,0
152,0,99.9651997931781,7,22,4,4,2,0,0,0
184,0,112.1219074087625,8,3,3,4,1,0,1,0
50,1,107.73333749407429,10,5,4,2,0,2,0,0
103,0,149.51806308864425,8,8,4,0,1,0,3,0
113,0,89.28862501445681,11,7,3,1,0,0,0,0
195,1,107.82857239943782,9,1,4,0,1,0,0,0
87,0,96.50941995148806,4,13,4,3,0,0,0,0
155,0,121.5,7,24,4,1,1,0,0,0
221,0,83.95907757111203,8,12,3,1,0,2,0,0
12,0,171.3068996349699,5,26,4,2,0,1,0,0
34,0,99.1176355397437,8,26,4,0,1,3,0,0
176,0,194.1894381888955,8,15,4,3,0,0,4,0
29,0,130.53894382324015,6,17,4,2,1,0,2,0
94,0,76.91140715507647,5,14,4,3,0,1,0,0
177,1,139.4528028652906,8,6,4,1,1,0,3,0
24,0,158.57657917946833,10,18,4,3,0,0,0,0
218,0,213.0332702396067,9,17,3,1,1,1,0,0
54,0,159.3,5,3,4,1,0,0,2,0
181,0,120.0,10,11,3,2,0,0,0,0
116,0,96.50675465290408,8,18,4,2,0,0,0,0
203,0,134.20493910790378,10,19,4,1,2,0,3,0
32,0,127.22634153972571,5,8,4,1,1,0,0,0
35,1,133.53429412660506,9,26,4,1,0,0,0,0
22,0,74.29837961333395,2,12,4,2,0,0,0,0
101,0,75.23741859204114,3,15,4,2,1,0,0,0
109,1,76.5,8,21,4,1,0,0,0,0
35,0,81.9,3,8,4,5,2,0,0,0
159,0,94.77034067031352,7,25,4,2,1,2,0,0
77,1,93.59602686925963,3,22,4,3,0,0,0,0
59,0,126.56094693951873,4,15,4,2,0,0,3,0
6,0,127.9923813106983,3,11,4,1,0,1,0,0
204,0,142.97933827640122,9,5,4,1,0,0,0,0
67,0,170.37003280292203,9,6,4,2,1,1,1,0
140,0,86.50122516564548,7,1,4,2,0,2,0,0
53,0,137.7470387355132,6,27,4,2,0,0,1,0
78,1,76.5,7,2,4,3,0,0,0,0
38,0,125.96951922670604,6,21,4,1,1,1,0,0
54,0,72.96756281562797,2,26,4,1,1,2,0,0
74,0,82.45,3,30,4,4,0,0,0,0
237,0,80.75,8,12,4,2,0,1,0,0
219,0,171.8394963189385,8,17,3,1,1,0,0,0
68,0,137.3202838834434,4,7,4,3,0,0,0,0
110,0,94.5,7,25,3,1,2,1,0,0
9,1,130.00546318220884,3,8,4,2,0,0,3,0
183,0,100.9549933120035,9,4,4,3,0,0,0,0
126,0,92.6777921326404,3,20,4,3,2,1,0,0
54,0,99.20482460143933,9,9,2,2,0,0,0,0
220,0,115.73397386815454,9,15,3,2,0,0,2,0
16,0,83.43501281400573,3,3,4,6,2,3,0,0
247,0,91.99225080157495,9,25,3,3,0,0,0,0
158,1,93.74806597121108,9,27,4,2,0,0,0,0
169,1,106.77812981919364,4,22,3,2,2,0,0,0
160,0,129.1795762697343,3,25,4,2,0,0,1,0
153,1,119.92213349392969,7,8,4,2,1,0,1,0
3,0,139.0,7,7,4,1,0,3,0,0
19,0,114.97187481266477,3,3,4,1,0,3,0,0
216,1,96.3,8,29,4,1,0,0,0,0
158,0,114.61637515768238,5,13,4,1,1,0,0,0
135,0,158.63527367088125,10,28,4,3,1,0,3,0
38,0,149.5656219024805,5,6,4,3,1,0,0,0
104,0,98.54239300226003,4,28,4,3,0,0,0,0
189,1,106.53879257988291,6,15,4,2,1,0,0,0
170,0,92.36195189993731,7,4,4,3,1,2,0,0
91,0,74.96361446111548,5,9,3,2,0,0,0,0
2,0,207.37413911266555,8,13,4,1,0,0,0,0
157,0,92.1307938525702,7,11,4,3,0,3,0,0
18,0,99.16156620611181,2,20,4,0,1,0,0,0
65,0,137.0061886787802,7,7,4,3,0,0,2,0
139,0,176.1400979790312,7,29,4,2,0,0,1,0
8,0,155.2052043199071,6,15,4,2,0,0,3,0
57,0,140.4,5,1,4,2,0,0,3,0
33,1,109.0,10,28,4,1,1,3,0,0
50,0,110.7191549383525,10,27,4,1,0,0,0,0
72,0,206.13246761060827,6,5,4,3,1,0,5,0
1,0,101.71282541196378,11,25,3,1,1,0,0,0
35,0,89.1,6,21,4,1,0,3,0,0
171,0,138.8896442883564,7,22,4,1,1,0,1,0
153,0,113.9866270795839,9,6,4,1,1,0,0,0
178,0,104.22980662997648,7,30,4,1,0,0,0,0
237,0,106.97379885149051,9,19,2,3,0,0,3,0
15,0,133.2069443953253,4,6,4,3,1,0,3,0
95,0,134.95958586814996,8,27,3,1,1,0,3,0
59,0,127.67039355386393,4,15,4,2,0,0,2,0
120,0,152.92096341840642,9,26,4,1,1,0,0,0
273,0,109.0,7,17,3,2,0,1,0,0
168,1,171.0238534867479,11,7,4,3,1,0,0,0
254,1,96.34037487692424,10,12,4,2,0,0,0,0
127,0,81.27951299068587,4,27,3,2,1,0,0,0
81,0,75.59834961897397,5,26,4,2,2,0,0,0
39,0,181.66960258447293,8,25,4,2,1,0,3,0
54,0,91.18353004734072,4,1,4,1,0,0,0,0
132,0,161.5702750707429,7,26,4,1,1,0,0,0
183,0,137.7,8,25,4,1,0,0,3,0
174,0,70.0,10,10,3,1,1,0,0,0
195,0,111.29635020623391,7,24,3,2,0,0,0,0
74,0,81.40623591749842,3,10,4,4,0,1,1,0
62,0,159.3,5,11,4,1,0,0,3,0
35,0,110.50028001872704,8,29,4,3,0,0,0,0
111,1,150.41016608419727,6,13,4,4,2,0,3,0
61,0,121.5,7,23,4,2,1,0,0,0
301,0,51.874176950463976,10,17,4,2,0,0,0,0
190,0,93.44198580573295,9,2,4,3,0,0,0,0
112,0,76.5,7,22,4,3,0,0,0,0
19,0,114.39145985549945,4,5,4,1,0,3,0,0
30,0,158.21161324862345,10,5,4,3,0,0,3,0
159,1,107.53866711094851,4,23,4,3,1,0,0,0
8,0,107.94035607412161,2,27,4,2,1,1,1,0
11,0,203.05489651702004,8,27,4,2,2,0,5,0
0,0,84.86982313752495,2,10,4,1,0,0,0,0
6,1,77.85205920332682,11,29,4,2,0,2,0,0
98,0,90.98346114055528,7,26,4,1,1,3,0,0
6,0,162.01935917454523,8,16,4,0,1,0,4,0
302,0,100.56808328221813,7,15,3,3,1,0,0,0
49,0,77.6057709632909,3,2,4,3,0,0,0,0
117,0,99.11781047053526,7,15,4,2,1,0,0,0
98,0,79.4315242949336,3,12,3,1,0,0,0,0
148,0,85.5,8,26,4,1,1,1,0,0
22,0,189.35163031493076,7,23,4,2,1,0,3,0
87,0,85.5,3,25,4,1,1,3,0,0
103,0,135.15992720044076,7,13,4,3,2,0,0,0
152,0,90.10537755217081,9,19,3,4,0,1,0,0
124,0,72.41790575571957,7,20,4,1,0,0,0,0
18,0,190.03164022531257,7,12,4,1,1,0,3,0
87,0,96.8107341840992,4,13,4,3,0,0,0,0
191,0,92.3776729565369,8,28,4,3,0,0,0,0
72,0,159.64065357662113,4,2,4,1,1,0,4,0
260,0,106.23860999645912,10,15,4,3,0,0,0,0
116,0,95.92787871202546,7,17,4,1,1,0,1,0
149,0,105.3,7,18,4,1,1,0,0,0
114,1,218.752921234361,9,5,4,1,0,0,1,0
213,1,129.269805523494,8,26,4,2,1,0,1,0
113,0,74.8037596018892,7,1,3,2,1,0,0,0
66,0,91.41769387026177,9,5,4,1,0,2,0,0
30,0,127.95349597402279,6,22,4,1,0,0,0,0
2,0,152.41492368542998,7,10,4,2,0,3,4,0
153,0,100.31751178865633,8,23,4,2,0,0,0,0
183,0,92.95915213014159,7,23,4,4,0,0,0,0
101,0,68.0,7,8,3,1,1,0,0,0
178,0,70.0,10,14,3,1,0,0,0,0
204,0,126.34035179503977,6,29,3,1,1,0,1,0
203,1,127.12744776432072,9,7,4,3,0,0,0,0
24,0,91.02875380282504,3,18,4,1,0,0,0,0
125,0,132.8620583699501,11,1,4,3,2,0,4,0
254,0,100.3981996725665,8,11,4,4,0,0,0,0
214,1,168.10572371999925,7,23,4,2,1,0,5,0
79,0,95.13615201030893,5,3,3,4,1,0,2,0
89,0,76.5,7,9,4,3,0,0,0,0
17,0,71.06184700872699,2,5,4,3,1,0,0,0
131,0,93.75091130674554,5,11,4,2,0,2,0,0
213,0,118.7008303262042,9,27,4,3,0,0,0,0
51,0,71.99497113080668,1,28,4,2,0,0,0,0
14,0,126.31453619938559,4,28,4,1,1,3,0,0
189,1,109.50639601763177,8,21,4,3,1,0,1,0
110,0,95.8823866343164,7,24,3,1,2,0,0,0
128,0,131.90934427409206,9,9,4,4,0,0,2,0
248,1,162.4373942840228,8,11,4,3,1,0,1,0
178,0,121.56926301760238,9,3,4,4,1,0,1,0
164,1,106.65764835390897,7,5,4,2,0,0,0,0
45,1,139.5,10,7,4,1,2,0,3,0
195,1,112.5523387487914,8,27,4,4,1,0,0,0
249,0,95.21778762453317,9,26,4,2,1,0,0,0
7,0,149.82402957148568,8,15,4,1,0,1,0,0
173,0,81.22462664802963,7,6,3,4,1,2,0,0
143,1,177.08709692088354,5,27,4,1,1,0,5,0
159,0,131.476066337273,9,4,4,2,1,0,1,0
18,0,150.01262123771002,7,17,4,3,1,0,3,0
164,0,182.65500238127225,8,22,4,3,1,0,3,0
73,0,168.3,6,14,4,1,1,0,3,0
28,1,113.79,9,11,4,5,2,0,0,0
26,0,107.28916192564412,6,12,4,0,1,0,2,0
199,1,161.0650278084563,8,18,4,2,1,0,0,0
148,0,178.31299263017914,8,23,4,5,2,0,3,0
45,1,140.4515628215579,9,4,4,3,0,0,2,0
112,0,85.20018837032754,5,30,4,2,1,0,0,0
155,1,147.78834113207026,7,6,4,3,0,0,1,0
153,0,89.70848070899018,7,15,4,4,2,0,0,0
175,0,129.39495720602758,7,25,3,1,0,0,0,0
94,0,76.5,7,13,4,2,0,0,0,0
154,0,188.06379586310098,7,14,4,1,0,0,5,0
217,0,89.7623040139164,8,18,4,3,1,1,0,0
9,1,153.30332665043926,8,17,4,2,1,0,4,0
69,0,89.44709888269387,6,17,4,1,1,0,0,0
103,0,93.38059989892356,4,5,3,2,0,0,1,0
192,0,176.67395429660945,7,17,4,2,1,0,5,0
2,0,88.42592610370116,3,9,2,1,0,1,0,0
18,0,115.7966230071061,7,11,4,1,2,0,0,0
91,0,150.3,8,20,4,2,1,0,3,0
7,0,99.077618379487,8,15,4,0,1,0,0,0
20,0,233.40729707726086,8,17,4,3,0,0,5,0
55,0,99.0,9,2,4,1,0,3,0,0
49,0,150.26743244817334,6,3,4,1,1,0,3,0
144,1,133.93708259678536,7,28,4,3,2,0,2,0
59,0,89.33695415814076,11,10,4,2,0,1,0,0
166,0,85.0254219815155,6,24,3,1,2,1,0,0
3,0,110.70628612573044,11,22,4,1,0,0,0,0
79,0,126.55348269432817,5,13,4,1,1,0,0,0
11,0,159.0,4,8,4,3,2,0,3,0
175,1,115.43832316724476,7,21,4,2,0,0,2,0
241,0,87.12972449282026,8,18,4,2,0,1,0,0
146,1,114.3,7,6,4,1,0,0,0,0
25,0,102.8058246539298,12,21,4,3,1,0,0,0
36,0,115.60747013238591,4,12,4,1,0,2,0,0
75,0,80.01028961133437,4,30,4,2,0,3,0,0
155,0,88.00866906670367,7,15,4,2,2,2,0,0
190,0,100.3,5,10,4,3,1,0,0,0
140,0,115.98003735677504,6,10,4,2,2,0,2,0
119,0,66.57685568254477,9,17,3,2,1,0,0,0
262,0,73.95,12,26,4,3,1,0,0,0
43,0,88.33247053596791,3,22,4,2,0,3,0,0
160,1,113.83645700292645,8,13,3,2,0,0,0,0
74,0,72.03414566617778,3,17,4,2,0,2,0,0
110,0,94.3105220045764,6,25,3,1,2,0,0,0
179,1,132.9634464236499,8,3,4,2,2,0,1,0
126,0,159.3,6,5,4,2,0,0,3,0
101,0,188.04626088514823,6,1,4,3,0,0,5,0
7,0,101.0,3,23,4,0,0,0,0,0
158,0,99.27177739811698,7,1,4,4,1,0,0,0
223,1,91.438408011037,8,29,4,3,0,0,0,0
349,0,73.37012367110995,11,5,3,1,0,0,0,0
303,0,75.2150820620091,9,20,3,2,1,0,0,0
4,0,110.2548961529953,5,1,4,1,0,1,0,0
16,0,136.0909108538818,4,6,4,3,1,0,3,0
256,0,82.07163356476343,10,17,4,5,2,2,0,0
134,0,135.85303652626442,7,28,4,3,1,0,3,0
159,1,131.18000171432737,7,6,4,3,0,0,1,0
65,0,148.63487728184072,7,9,4,1,0,0,3,0
100,0,78.96720277243774,4,3,4,2,0,0,0,0
179,1,108.9,10,1,4,1,2,0,0,0
44,0,113.61927316498304,4,10,4,3,2,0,3,0
75,0,135.6083498183248,8,15,4,0,1,0,0,0
4,0,140.84566883437319,7,22,4,1,1,0,0,0
188,0,106.50895488390064,8,4,4,3,0,0,0,0
142,0,106.11323444501896,8,3,4,4,1,1,0,0
149,1,104.89416853307154,7,14,4,0,0,0,0,0
86,0,84.83168427784885,4,5,4,2,0,0,0,0
107,0,108.13603614482437,8,11,4,1,0,1,0,0
107,0,150.3,8,16,4,4,1,0,3,0
294,0,116.30147673538906,8,21,3,3,0,1,0,0
128,0,123.19189884607688,10,29,4,1,1,0,3,0
192,0,102.69360324069551,11,27,3,3,0,0,2,0
170,0,137.7,8,23,4,2,0,0,0,0
8,0,127.0,2,4,4,2,0,0,1,0
62,1,144.45817927076496,4,13,4,4,0,1,3,0
229,0,85.02180050788726,10,22,4,2,2,0,0,0
45,0,63.90203742986297,2,18,4,4,1,0,0,0
94,0,131.4,8,24,4,4,1,0,3,0
160,0,90.0,4,27,3,4,2,0,0,0
301,0,110.17716937816802,7,30,3,1,1,1,0,0
192,0,98.39638912624652,8,19,4,5,2,0,0,0
72,0,148.69124350229157,8,28,4,1,0,0,3,0
150,0,107.39893106252674,7,20,4,2,0,0,0,0
69,0,94.5,4,25,4,2,0,3,0,0
91,0,69.36809358728983,6,7,3,3,0,0,0,0
15,0,142.0,4,14,4,1,0,0,3,0
126,0,130.00085559296676,7,5,4,1,2,0,0,0
152,0,96.13579748588971,6,27,4,2,1,0,0,0
146,0,101.56918358504767,6,1,4,3,0,0,0,0
13,0,145.0,7,6,4,3,1,0,0,0
18,0,99.23715481494874,5,29,4,2,1,0,0,0
20,0,100.0,10,4,4,1,0,2,0,0
113,1,111.2720699907524,12,27,4,3,0,0,0,0
67,0,149.4,9,15,4,1,0,0,3,0
17,0,97.0,3,11,4,2,0,3,0,0
106,0,105.70444488868165,5,8,4,4,1,0,0,0
144,0,132.0856474716073,7,25,4,3,0,0,3,0
220,1,127.16763501181723,9,28,4,2,0,0,0,0
15,0,87.35932764981244,3,20,4,0,0,1,0,0
33,1,109.55985165803023,9,28,4,2,1,2,0,0
166,0,109.93943772400391,10,1,3,3,0,0,0,0
41,1,74.8,11,29,4,11,4,0,0,0
46,0,126.3704067778937,11,15,4,3,0,0,3,0
215,0,176.81558926128142,11,6,4,5,2,0,0,0
79,0,93.52525386642918,11,12,4,1,1,0,0,0
56,0,127.71709390468453,4,21,4,1,1,0,0,0
34,0,112.58896793629022,3,22,4,1,0,0,3,0
174,1,137.7,8,7,4,1,1,0,3,0
92,0,81.72289485688376,4,4,4,1,0,0,0,0
128,0,115.46453828559257,8,8,4,2,1,0,0,0
14,0,109.89661637056255,5,30,4,2,0,2,0,0
50,1,107.42996352816492,10,6,4,2,0,2,0,0
123,0,97.34864830304728,4,29,4,2,0,0,0,0
2,0,110.04451244520857,5,1,4,1,0,1,0,0
8,0,108.57,5,10,4,2,0,0,3,0
91,0,90.45386745752236,3,22,4,3,1,0,1,0
82,1,123.04172950611124,9,21,4,3,2,0,2,0
80,0,76.5,7,16,4,2,0,0,0,0
75,0,120.75854170043586,5,12,4,2,1,0,0,0
174,0,72.95057509149008,9,7,4,1,0,0,0,0
23,0,149.14130770890833,5,16,4,1,2,0,0,0
291,0,112.46929516879248,7,20,3,2,0,1,0,0
308,2,78.3,11,23,4,3,0,0,0,0
198,0,71.91882776192035,9,6,4,2,0,0,0,0
124,0,89.57603069690684,6,24,3,2,1,1,0,0
27,0,176.58914698472847,6,26,4,3,1,0,3,0
150,0,125.92805462667498,6,28,4,7,2,0,3,0
9,1,129.59367099774798,7,18,4,1,0,1,0,0
211,0,75.10492196731185,8,22,4,2,0,0,0,0
51,0,118.25546015291391,8,4,4,1,0,0,0,0
15,0,112.6002598026591,5,9,4,1,2,0,0,0
54,0,149.4,8,15,4,2,0,0,3,0
177,0,105.05846659557763,7,30,4,1,0,0,0,0
9,0,167.44755737641242,4,22,4,1,1,0,2,0
100,0,114.3,7,4,4,3,1,0,0,0
21,0,122.28649567288417,7,30,4,2,0,0,0,0
134,0,92.8452173597924,7,15,3,0,1,1,0,0
150,0,126.84470567359392,6,29,4,6,2,0,3,0
39,0,118.79806881918714,3,21,4,2,0,0,3,0
